Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.49683629180751876, -0.5038837012575648, -0.491428412172701, -0.518786866294405, -0.467732157604103, -0.4579749047724927, -0.44807474500072786, -0.4571719424711738, -0.4571957785041276, -0.45117961999101514] 
[-0.5168528329829323, -0.4920484599450173, -0.4761566821233374, -0.5658135532459516, -0.3857071931182769, -0.411714884620553, -0.4040973873355349, -0.4157940278869007, -0.39932394163118157, -0.4087868052328375] 
[-0.5496202712930383, -0.48384396299199106, -0.4484862015983798, -0.5996790491463617, -0.3073959724730081, -0.3833741871333028, -0.36568075150362744, -0.3889255467619761, -0.3088504822609178, -0.32163512667211447] 
[-0.6261376103858006, -0.4225807759083905, -0.4577754745355489, -0.6352829466078566, -0.20493282331198753, -0.33498568311973853, -0.31067596574930595, -0.3465568476038835, -0.027922016783760273, -0.2226450356820603] 
[-0.6876324200839071, -0.37095928216091595, -0.45369336059041426, -0.6309424066340418, -0.0643227145197344, -0.28242323961285487, -0.2812798298994147, -0.30044526883373907, 0.1900312828551104, -0.10365632136241612] 
[-0.5793268733068958, -0.07757030589985464, -0.1844888392360835, -0.6186858978732324, 0.1203146330814201, -0.40019834962004885, -0.4126006832565361, 0.0986498934027884, 0.9009157777250227, 0.05379945346725401] 
[-0.5727398051439122, 0.32561161564153407, 0.021002309119966284, -0.5260646122571175, 0.4042874120079425, -0.36099432659546005, -0.5173705272637051, 0.508448924006558, 1.7738177557445174, 0.1373184582786222] 
[-0.7435125728492517, 0.18349449517992802, -0.032827763115650915, -0.4675654142048554, 0.376706349014692, -0.2766791549205265, -0.4085409179512736, 0.4087660608352776, 1.5500769558023766, 0.1280512036055597] 
[-1.0165737010722364, 0.09515303413640241, -0.056527365169279725, -0.39116968863404245, 0.4481595896871614, -0.18795370476652967, -0.30149380236665413, 0.3532423114297119, 1.3201699400507483, 0.13810058005548578] 
[-1.2531728995266669, 0.07651985198649489, -0.13084094905853888, -0.3833828402224128, 0.5522589826119053, -0.07599522426778262, -0.22155564533645616, 0.3216792848691775, 1.2108632931456949, 0.1813347242802389] 
[-1.2395973375555418, 0.11749678303160795, -0.047673838254811224, -0.26939488907336107, 0.6218813572287504, -0.15325346441432414, -0.2040539131535976, 0.42029807273276454, 1.259043377509993, 0.16209037456396114] 
