Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.4828847200288493, -0.4720488358167395, -0.49201581659826255, -0.4443329706336091, -0.43163759074886326, -0.473137304358705, -0.4742453240447643, -0.4751537611177424] 
[-0.4504820302883769, -0.45314939674256766, -0.5036251682558094, -0.40227841727480323, -0.37247969502087863, -0.4193970614222169, -0.4394067502580755, -0.4414469787439314] 
[-0.42459960581704026, -0.4254322950250817, -0.506672357690553, -0.3620753243931727, -0.2903964560453547, -0.323127716012238, -0.4208485624555508, -0.4075198374031593] 
[-0.3795753188368616, -0.3818911692233861, -0.5259315587704638, -0.36835270604136044, -0.2474565016800836, -0.25890877636280935, -0.4018920125135664, -0.35746560644006703] 
[-0.31661819472059705, -0.27783374675135586, -0.5419353492842629, -0.38389076830372126, -0.18858321559610086, -0.18862537750213143, -0.380007166783559, -0.27568406458203154] 
[-0.24785287868494077, -0.1459685261306982, -0.5620245392852904, -0.40098406710896056, -0.12452479680858089, -0.11148352618215931, -0.3556691738145174, -0.17327292947346642] 
[-0.15101349030702343, -0.002594457944141537, -0.5740172363244525, -0.45804962312773567, -0.0009935540952198674, -0.031180237274880687, -0.2988268369592538, -0.05920108603925428] 
[-0.05195118152014713, 0.06397538153595017, -0.6220634291654824, -0.5144901972949518, 0.2007573141207053, 0.04980209376141784, -0.24368213533167432, 0.031077800383719087] 
[0.007884059381150992, 0.12012417758159005, -0.6582076249011152, -0.5651891445169004, 0.35027010750391335, 0.11019707036740432, -0.18402958049640863, 0.13591535808832367] 
[0.05939311425646562, 0.1741506383839911, -0.6827507566434302, -0.6079500846291429, 0.4642860232346281, 0.17117356853914673, -0.12269410232912509, 0.23627328177242551] 
[0.10346530250638067, 0.2236945893176761, -0.7065364757567012, -0.6405847213241197, 0.5561262673312415, 0.23432908579577477, -0.06917192685173204, 0.33552245067306735] 
[0.13988085302928147, 0.26974260465557387, -0.7416529007958986, -0.6777328284470947, 0.6482478373790102, 0.2871034443317461, -0.007561635178593117, 0.4577330047160742] 
[0.18927318399379306, 0.28320377627794785, -0.7336952358462698, -0.6898944995307293, 0.7334157422976311, 0.3614032864165103, 0.03721935920549384, 0.5346583076488052] 
[0.21923400576942004, 0.29520726443351103, -0.7189816196557158, -0.6920968539694624, 0.7948247873778063, 0.4299119326198965, 0.07171355631395693, 0.6067704480332895] 
[0.2563795453504035, 0.3001687877267222, -0.6799073988932781, -0.6881688769920994, 0.8445604743889675, 0.5029623580691296, 0.11891274384020496, 0.6681152486839563] 
[0.27813348951329286, 0.29993232505206696, -0.7393238606871608, -0.6935482618677341, 0.9249127947339422, 0.56336963724993, 0.11903671738144309, 0.7887385469349716] 
[0.3456849873059222, 0.28993253805131847, -0.4809786943704199, -0.6468172193749606, 0.8601043555654064, 0.6523341824424155, 0.26175280482114915, 0.6919436197901154] 
[0.31395086749222906, 0.2933502020855843, -0.5081672819177763, -0.6325897074578251, 0.8487245034917075, 0.6920091611984218, 0.2714806312957506, 0.7922184544731621] 
[0.2659031536776799, 0.3185232456091376, -0.500056780389756, -0.6508294658384002, 0.8366172599909281, 0.717201541826431, 0.3077570389887511, 0.8823894267728298] 
[0.23776359370024083, 0.3332055367299827, -0.5087706027372391, -0.6721661863431432, 0.8509876535354419, 0.7393744434932731, 0.34075074556488677, 0.9836246166698572] 
[0.24453185542239525, 0.3102990493715745, -0.47965337131857216, -0.6402659434123271, 0.8319904699685926, 0.7847755952739611, 0.3455027683396792, 1.011245143343394] 
[0.25057742564126134, 0.29248943171676367, -0.4555063781616643, -0.613891016679929, 0.8131875582249499, 0.8204950108327158, 0.3594682517614877, 1.0408963196396608] 
[0.254656024798119, 0.27540300793234757, -0.4332207527504743, -0.5930444994683892, 0.8013278029714656, 0.8491138741789955, 0.3733694943774027, 1.0683962212962608] 
[0.25789582834812236, 0.2599865245336617, -0.40888536679102416, -0.5765408550026037, 0.7921072758574245, 0.8720063419669853, 0.39022183638803026, 1.0915887687650072] 
[0.24323609445686697, 0.2456068320975633, -0.440539793900363, -0.581366202526682, 0.8057217407747267, 0.8780097144582927, 0.39236509704025935, 1.1661001994761173] 
[0.37961115030699066, 0.22184902399324352, -0.07502792805173897, -0.5156015996140899, 0.7362798228466125, 0.9283230680582628, 0.5207653925833925, 0.8531073330670057] 
[0.34642785904619866, 0.22567505961118434, -0.213901788644722, -0.5111131009153816, 0.7932704073634318, 0.9321376034299009, 0.5156685297736937, 1.0168628623486768] 
[0.33125089288054615, 0.223284958511087, -0.25519045072857716, -0.5038743607291603, 0.8204960514052538, 0.9345136342825043, 0.5260692194018524, 1.0868492644693366] 
[0.32034731208335504, 0.21953619112337586, -0.260823475849957, -0.49698209982228936, 0.8358528320758943, 0.9367123013213301, 0.5397413008655941, 1.1244134424905627] 
[0.3112847876650752, 0.2147121287543166, -0.25402711036473585, -0.4916714065596564, 0.8473131007732125, 0.9368007241280263, 0.5562770554122761, 1.1492004008420178] 
[0.3044811459306751, 0.20879237564084724, -0.24002854273992244, -0.4857596582409399, 0.8574672051909356, 0.9374169447973908, 0.5736042435989648, 1.1673685179112259] 
