Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.5099026303378846, -0.4842642458863771, -0.49094801194889753, -0.48693010451504654, -0.508964991029616, -0.4989282845803287, -0.47191372203660525, -0.44713332651072996, -0.4582950702438803, -0.4591745895660605, -0.46658588466591333, -0.4665744570629761, -0.4591924766807704, -0.4468384467479779] 
[-0.5336703907040627, -0.48890001228038377, -0.4611607143843157, -0.4959290964436036, -0.5482444244015588, -0.5208203327816376, -0.43908347060630853, -0.3564827847298513, -0.4082569417886571, -0.40989480314965726, -0.44796890516600313, -0.44461571435811204, -0.4140761722181213, -0.40816503620405203] 
[-0.5085183866552286, -0.5264691878925294, -0.4489589671488344, -0.4614690915153311, -0.5555467600258854, -0.5588626881132502, -0.4225081194857098, -0.29001551719214336, -0.3731178317520304, -0.3757994805291551, -0.4058235908280963, -0.4569010862887795, -0.40768140694627986, -0.379152648114924] 
[-0.4778956230941329, -0.5674098069908868, -0.43272245598886405, -0.4214237762568457, -0.5667514471113867, -0.6089580423243022, -0.40160613927780753, -0.2088481390653867, -0.33296597691462154, -0.32673701568514424, -0.35326499204638206, -0.4719074502966349, -0.39420433500147245, -0.34811439519382914] 
[-0.42493530462496737, -0.5995189529007474, -0.4038258512837109, -0.3861981081847295, -0.5745056540758883, -0.6573049341299344, -0.39040301406833805, -0.1141840940382937, -0.3018641243694646, -0.2739047440340595, -0.29260261107008545, -0.4821957916871377, -0.37381213487629156, -0.31492251797639387] 
[-0.3671962506485471, -0.626453182236938, -0.37072191803885735, -0.36174412495955294, -0.5913607364400734, -0.7138608779049083, -0.35295313046984744, -0.033966427927425005, -0.2900062146915521, -0.2303345590287181, -0.22644692634934716, -0.4831471817899381, -0.35306326094622126, -0.29033459578606674] 
[-0.29855188683451733, -0.6439748457771743, -0.3384089400940332, -0.32783564259793246, -0.6038415930316543, -0.7611407387873816, -0.314034274764981, 0.06841121690180416, -0.2856394457924567, -0.18509540563468932, -0.14854278996485637, -0.4751595429183914, -0.328968052624348, -0.26994750095695147] 
[-0.23997945335557214, -0.660796431803364, -0.33968203598400065, -0.29206483820114437, -0.6062623183236153, -0.8074733632543998, -0.31584975931809667, 0.17701317077266088, -0.2706823611438641, -0.1368111462705826, -0.10530938264244782, -0.4537438353849727, -0.2952288801927264, -0.24741020395943217] 
[-0.182099877408323, -0.6742735957619638, -0.330514522614745, -0.25296253696877563, -0.6055499053458132, -0.8533878900097389, -0.31929304366680406, 0.2848567787473052, -0.2479786723480612, -0.09058242220234486, -0.052846108358585796, -0.4334597326554819, -0.2668697797696138, -0.22523541294605398] 
[-0.12863097195107936, -0.6892837698659443, -0.3043755837367142, -0.21040798100561559, -0.6088110913532762, -0.8992012968514859, -0.31459749543348287, 0.39830080809658425, -0.2235680675438912, -0.049135307102350416, 0.020177555494820677, -0.4204197665091137, -0.2362268255243573, -0.20182773540217488] 
[-0.09237182050946798, -0.6958489210728792, -0.2760266073798811, -0.17293616592632036, -0.6038906615396721, -0.9407945713731783, -0.29092459281339655, 0.4994404333567443, -0.2038102984651779, -0.023309540212792634, 0.10956344921934869, -0.42318150354215545, -0.23018114911634738, -0.1681862970239465] 
[-0.06090855793837379, -0.69773192996702, -0.2443866640356306, -0.13878108947701753, -0.5966511226922409, -0.9785047139346481, -0.2712605637463286, 0.5901664587813289, -0.18139680349089118, 0.002197408290559477, 0.19950619610839532, -0.42190999698370996, -0.226722559895646, -0.14032847480809296] 
[-0.05665464140028456, -0.6859911692032626, -0.19233570708878153, -0.10981415752305787, -0.5945074145719855, -0.9989483966423333, -0.23472089092400283, 0.6521444648668385, -0.15095136972631715, 0.012120093287163859, 0.31784434570976794, -0.435747257820579, -0.21524886809867175, -0.14199812060301284] 
[-0.06599092855785346, -0.6800447169104751, -0.15612137343710647, -0.10671621639659222, -0.5899629456735375, -1.0102829545743193, -0.1972625153285476, 0.701892976424149, -0.12055284964368773, 0.033054182461870196, 0.4427664346322552, -0.44367477180752857, -0.21011188623658544, -0.15062810169549895] 
[-0.06028139430578534, -0.6887269071669164, -0.1365456968781692, -0.10367827928169919, -0.5844080066942897, -1.0290278358432063, -0.1682688667784056, 0.757242213897174, -0.09303594714741314, 0.05565183432273907, 0.5357464816933482, -0.4357157983612365, -0.19629213796440753, -0.15310325585903245] 
[-0.05350858883828005, -0.7096466966823374, -0.12076588692081308, -0.09144360913703357, -0.5824979685640463, -1.0464096515733083, -0.1537917661809017, 0.8067530849087613, -0.06065027446058056, 0.06778340666091769, 0.6097601996340959, -0.4140161287848156, -0.17004876216863074, -0.15304980061220344] 
