Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.5047074120281704, -0.4931889803368883, -0.49409350563905235, -0.49408797825489575, -0.501244755207951, -0.4949291187260407, -0.4950033338128875, -0.49396771216122504, -0.4952461909213682, -0.49424971972268095, -0.5063683615604966, -0.47704897825677206, -0.49834088764390444, -0.5037699224017594, -0.5046204884044602, -0.504641076059061, -0.5037329155634298, -0.5047084458955626, -0.49728838003468095, -0.5050890269752215, -0.5035274581703331, -0.5000953400999656, -0.49841728847796096, -0.5109495419700832, -0.46170469653409524, -0.4581305139499403, -0.4527479974530406, -0.45903342020651994, -0.45989024477336193, -0.4598959571339832, -0.45359796849036493, -0.4527710104082063, -0.4535535396388391, -0.45287660846762395, -0.45958696676566124, -0.46000918182780576, -0.5053386514421425, -0.5106408773275348, -0.5034889424297517, -0.5035086588012793, -0.5034617971224254, -0.5044324054617205, -0.5095928612668387, -0.5102220637010637, -0.5024421699535091, -0.5059966173765426, -0.4975484415339907, -0.5184872111417705] 
[-0.5098365213940501, -0.48090027528179, -0.47744385716024745, -0.49730295975468786, -0.5215207700938999, -0.49571828997752143, -0.4818249629482952, -0.4967814079983433, -0.4965718152557439, -0.47977226154104274, -0.5175330314889354, -0.4628774860872622, -0.5058996433599559, -0.4988926313738122, -0.511473361358488, -0.5174613792597189, -0.5187777341422447, -0.5116888290217704, -0.4927805949484101, -0.51850992393375, -0.49479754565216183, -0.49962180923863136, -0.5022374503259402, -0.5265029956145398, -0.4106606607901246, -0.4203689264774416, -0.39679336919399794, -0.4023414427356151, -0.4009563905497322, -0.4069502541330933, -0.38149391331194255, -0.3969933276483752, -0.3753643156444266, -0.39711064436280596, -0.4061215222674018, -0.3890388431595503, -0.5087988003003319, -0.5121190577116007, -0.5017981754052339, -0.4879575972137345, -0.5077525969771468, -0.5206261380808962, -0.5130130473169411, -0.5344647723530953, -0.5191612654596472, -0.5079803080706151, -0.5071077113664002, -0.5556921756971257] 
[-0.5079475996722173, -0.4648048762491935, -0.45749567121875856, -0.49154689876433644, -0.5416435557234799, -0.502318398656332, -0.4657337842186971, -0.5035852670992967, -0.489971683171502, -0.461688199878508, -0.5339965621198951, -0.44171884982095294, -0.5108594395852096, -0.4856696337688262, -0.52597166643035, -0.5294720241721081, -0.5343631584562567, -0.5178133667800924, -0.4890735048392841, -0.5312526482614732, -0.4785258104184515, -0.5010822209715242, -0.5133979706796904, -0.5522611148917478, -0.33874372677963516, -0.37781627500009013, -0.3196976773828649, -0.3324229038208786, -0.3313799951039597, -0.34902553850345497, -0.28463315463925143, -0.3329533870547738, -0.28161382942802016, -0.3182710870265941, -0.34417942656028255, -0.2993557108306181, -0.5193354142011666, -0.5173795459343381, -0.5001975874121741, -0.4686174203396731, -0.5033574747785642, -0.5387463637359208, -0.5179004160124187, -0.5727851843963168, -0.5438877789259897, -0.5110846819699737, -0.5228086916239809, -0.613355791498487] 
[-0.5044636688893699, -0.42741434251570787, -0.41870965189227793, -0.4846260598857454, -0.5699163884022945, -0.5072121106118378, -0.444404366713995, -0.5185057434221674, -0.4802022882367068, -0.44726136732195754, -0.5584981924712851, -0.4283560025935805, -0.5206558151837665, -0.4746881068164418, -0.5464200046849234, -0.544571896991847, -0.5544588625049607, -0.5108459303421019, -0.4798233965066289, -0.5472018486092745, -0.45442432115382525, -0.5064518892180624, -0.5078981172990122, -0.5970991646245738, -0.26149697058884, -0.31817933110597635, -0.24105372370533662, -0.26194419879126557, -0.25243104545794615, -0.29109924643203666, -0.1746144873433786, -0.2626655747910405, -0.16078158814245486, -0.22094380771123068, -0.2810686237106288, -0.1945379431628334, -0.5427353726276206, -0.5181718818597493, -0.5039662461733099, -0.45091883055921445, -0.4927186339136615, -0.5450922333108276, -0.5255792326302489, -0.6005434948184392, -0.5753149800807582, -0.5298674456042815, -0.5258502989589684, -0.6853945764604696] 
[-0.49522530921921715, -0.37361356118458167, -0.37120628712532255, -0.4682022775657792, -0.611865424137719, -0.508505503669125, -0.4134078289252294, -0.5134104246794159, -0.44497404221290826, -0.42757043116319654, -0.5776737835479232, -0.42293105880346227, -0.516548738925973, -0.43949474297480984, -0.556163518757911, -0.5718562748521981, -0.5687830544071548, -0.5024883359648263, -0.46807859820970743, -0.5753908160198724, -0.4087737225649377, -0.525278035325612, -0.49458669363494645, -0.6480180490041687, -0.18779397538253778, -0.2652590807279317, -0.1702342804634726, -0.1850851563101018, -0.1672634369244267, -0.21107907668676576, -0.06701837798826958, -0.18705208482091884, -0.052294041945045014, -0.11602343941031405, -0.1952534612082601, -0.08984277068246939, -0.5689501394532855, -0.5194857482124464, -0.49382092122947996, -0.44469630359138096, -0.47353696352785457, -0.5488267477646018, -0.5434223629891609, -0.6198401154108073, -0.6242075392655374, -0.5403239913597764, -0.5245150810801407, -0.7689840355615499] 
[-0.4756427253009569, -0.30734501180688845, -0.31682685904483665, -0.444541974051375, -0.642249065753739, -0.5003188566972533, -0.3749646063711841, -0.5030289240826195, -0.3983507163959872, -0.39739099967416813, -0.5780822328385122, -0.4344991730791444, -0.5125641597320352, -0.39721964892066824, -0.5709236278945716, -0.6045678729896813, -0.5860095204734995, -0.4912005421267992, -0.4543156148592493, -0.601539405327019, -0.3533851532828759, -0.5449181939906717, -0.48008922407750343, -0.7051724222734088, -0.10327496943109904, -0.20428279635954194, -0.09340219116863246, -0.10516868019343127, -0.0782305609247652, -0.13334418235612266, 0.04116691412392405, -0.11241343303601514, 0.061159908618670794, -0.012253483030756504, -0.10390795281671397, 0.01722561343686707, -0.593496754467045, -0.5168421067587207, -0.48454766439467145, -0.43686419797808945, -0.4489520970100894, -0.5446600163954357, -0.5574921335045625, -0.6325089595745782, -0.6778253380349005, -0.5474609546929035, -0.5250694870743221, -0.8605352400481754] 
[-0.44350715017694176, -0.22746085745764805, -0.25950532308494045, -0.41427167555661587, -0.654275536527922, -0.48021001748789505, -0.33964785745931725, -0.4892290097897951, -0.3323851243373294, -0.3517428301837399, -0.5734635498792829, -0.4670792371341981, -0.5190299903238056, -0.3614493056191792, -0.5703175136883338, -0.6270015416479824, -0.5978593126813893, -0.46783672372619894, -0.4356713620459509, -0.6315728286718081, -0.2795154618333175, -0.5693706306513774, -0.4775805537431865, -0.7581784884280659, -0.012007968824991402, -0.13576382517997718, -0.011411253667844262, -0.021548585259055036, 0.009185874344515246, -0.05782909004949667, 0.141984582124607, -0.043103081633348375, 0.16848907907491342, 0.08175652643337232, -0.029412310969085406, 0.1250115869911525, -0.6037703820210315, -0.506759747252439, -0.47271920047495747, -0.4202698523231462, -0.41934167024513125, -0.5469867755300942, -0.5777530569295536, -0.6341860862577555, -0.7230819447636833, -0.5618535717023942, -0.5191036437403387, -0.959667643743595] 
[-0.39577204655590625, -0.1539184047931681, -0.20091528765050157, -0.385147236366074, -0.6582380998429737, -0.44446552671530687, -0.2899925506972795, -0.47493358224805926, -0.2625957926240534, -0.29856957590063643, -0.5444842466378593, -0.517089533029057, -0.5264377419397804, -0.32870982224193934, -0.5785033196656885, -0.6410184024949394, -0.6108454511976017, -0.4485907857876967, -0.42634490334005415, -0.6550459771565948, -0.20665658626026173, -0.6058696002856463, -0.4742499061574853, -0.8121690451582795, 0.07134005524888658, -0.06585418682107066, 0.07158229172662696, 0.07422790520146913, 0.08844290493101183, 0.01522927657856911, 0.24583619444513444, 0.02844345560646172, 0.2606277914419481, 0.16845272356930663, 0.029970329168841167, 0.2158251594459886, -0.6032356350637371, -0.48309619791301006, -0.4494097013994681, -0.4013313258522542, -0.3765191306815171, -0.5467421999448122, -0.5961084004632615, -0.623463325403433, -0.7701703020536462, -0.5819973975333974, -0.5093550013054129, -1.0683019761373083] 
[-0.352987780584333, -0.10870328984816706, -0.11967163465429508, -0.3411068450898768, -0.6590515986930626, -0.3946031136749324, -0.242864713334722, -0.4554496620008378, -0.18738772865297676, -0.23688747766279525, -0.47927072873771215, -0.5920648475511487, -0.5556392444745238, -0.3002440549235494, -0.5665406296255802, -0.6355090580955298, -0.6196583711953821, -0.44555481889311727, -0.413970637652516, -0.6638953593749026, -0.11385979948509185, -0.6432732891301167, -0.4668643298846731, -0.8607757091481215, 0.14531473974058545, 0.008034988209947205, 0.1550598187813912, 0.14967393207886742, 0.14865291893252824, 0.08035748857439441, 0.34384131445726035, 0.0701212667286867, 0.347064527748124, 0.23825060258588127, 0.09032599551421086, 0.2762305481937464, -0.6034154203850386, -0.46669434190763154, -0.4134176214243758, -0.3997646178467622, -0.3172864215592001, -0.5504407113604995, -0.5854563272122284, -0.6234459499391172, -0.8055386263050779, -0.6173759880020132, -0.4876513820206463, -1.1600897336672173] 
