Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.49008232280787195, -0.46591144121598155, -0.41627513257560356, -0.448689262673977, -0.460063263474482, -0.4643499752441694] 
[-0.47289719630492816, -0.39373857546708324, -0.2713139622434223, -0.36992261581556274, -0.40031823996734534, -0.4066824959280273] 
[-0.4480258762314508, -0.24171355333265815, -0.05465744439911935, -0.2681659462430255, -0.31571285437766905, -0.3227479414179953] 
[-0.31987251112868587, -0.2335581290715032, 0.04419428153380324, -0.12625508611452851, -0.11957859548669156, -0.11404104081355737] 
[-0.27222159310197247, -0.25551672961036437, 0.062434474541521776, -0.006214094704732456, -0.011576198349102992, 0.03014790077088103] 
[-0.2357030572603845, -0.28507954391644064, 0.08748009507485878, 0.10786036982914672, 0.07849808661657653, 0.1785546133123879] 
[-0.18987314185953913, -0.25779968550936405, 0.10945355224270117, 0.20132946727190898, 0.16819992260201605, 0.26049712306381884] 
[-0.15357295878532917, -0.2656162175196864, 0.09090005020407219, 0.4078942514178794, 0.25707435224184866, 0.5556525869911213] 
[0.4926161506569531, 0.22915849032694252, 0.18745277191469895, 0.726542297095455, 0.8717049693973742, 0.46173048900285085] 
[0.3695834961372179, 0.08877137080845979, 0.19673107212493132, 0.8506763872847981, 0.8899141546878543, 0.69111208476487] 
[0.30806336762568226, 0.060069491877801626, 0.21239211714178674, 0.8866591833258688, 0.9130300209222041, 0.7392681645361696] 
[0.2821737266947954, 0.09078633938238649, 0.22085461898304248, 0.8952922170075589, 0.9409576019847585, 0.7216354224669087] 
[0.2659534121492199, 0.11025252217203993, 0.24548681203544234, 0.9069990721098675, 0.9699543640298813, 0.7017581215143412] 
[0.25123784617765554, 0.11055069825513143, 0.2754051746354627, 0.9163616787536943, 0.9951942247326148, 0.6934002825260992] 
[0.2509818677587503, 0.11147256709538389, 0.31863098467389556, 0.9295592623335753, 1.0171197094622928, 0.6752527021715283] 
[0.247346912683506, 0.11262299324700129, 0.3675495425950947, 0.9433164258273854, 1.047185942818062, 0.6569729907176746] 
[0.23815143100138825, 0.12165651732547791, 0.3820225271094427, 0.9518879066386525, 1.0599594311571374, 0.6535507738911945] 
[0.23408349780418045, 0.1295212592052938, 0.39674503063423056, 0.9620818086922603, 1.0701511885626673, 0.6502717833632792] 
[0.23103676777919868, 0.1368164737287301, 0.40947716441115933, 0.972956126167401, 1.079738051292013, 0.6489781329057199] 
[0.22604717604969057, 0.14436500591117615, 0.4151172521034867, 0.9820636446032075, 1.0890256545359145, 0.6533501593993379] 
[0.23427769914334717, 0.1681200110289113, 0.35656782042922763, 0.9845303802317817, 1.0712530119805914, 0.6994689498106087] 
[0.2362892286767329, 0.1669897787452862, 0.37433667842778634, 0.9955967293520632, 1.0796595038082775, 0.697353971347343] 
[0.23997178204738343, 0.16968138361823934, 0.3801218902714623, 1.0062887433321868, 1.0830348692446392, 0.7019431282353885] 
[0.24489194341377005, 0.17992713258728457, 0.3718311215309825, 1.0134314934278814, 1.08270970721169, 0.7136712217415299] 
[0.24846325990709794, 0.18687035142052663, 0.37081183291136527, 1.022485375273078, 1.0859164122977123, 0.720571922354734] 
[0.25141898513216004, 0.18911832333461107, 0.3831663295421818, 1.0325765206389912, 1.0921051529669397, 0.717497341425308] 
[0.2541867390113435, 0.19266504950370686, 0.3943481979966884, 1.0420602511203025, 1.0970967362741446, 0.7148071806911347] 
[0.25711159874779993, 0.19693929078702088, 0.4048071826433051, 1.0513183832987947, 1.1014956393313429, 0.7124824263828969] 
[0.25827473803074585, 0.19098722610456273, 0.43173794640472224, 1.0659261908875737, 1.1142567494787776, 0.6997579914525057] 
[0.2609224029146137, 0.20066848867133258, 0.43505032208914435, 1.0723291021604469, 1.1140629343018096, 0.7003031946912703] 
[0.26399820608158747, 0.2029068243066678, 0.4537524112543718, 1.0830849038186388, 1.1207516487633735, 0.6905534305804134] 
[0.2666242594390194, 0.20824569385729183, 0.46695225307819016, 1.0919042831481445, 1.1243929816491647, 0.6841808813806016] 
[0.2693620581688763, 0.21529073776484792, 0.477363089163339, 1.0994802597546898, 1.126665734051624, 0.6794871933823423] 
[0.27074401260492215, 0.2214942888890676, 0.4836433322736145, 1.1071053572615484, 1.1287727775982868, 0.6797325889941933] 
[0.26993925349167297, 0.21774214627517546, 0.4923808915690463, 1.1206210834670365, 1.1392577049475874, 0.6834022115106313] 
[0.279467011524199, 0.2829924780038945, 0.4764465471817895, 1.0975748329511195, 1.0895654816335403, 0.6700986265035939] 
[0.24975105693925023, 0.1400464188186103, 0.4958527116264407, 1.1812790880954003, 1.217189943245704, 0.749764113790544] 
[0.2682967658298249, 0.307244886782005, 0.46738030660215624, 1.1034044402350054, 1.0808963901175548, 0.6881031745400515] 
[0.2577103775122896, 0.16481979066533675, 0.5060347614769864, 1.1915574414101262, 1.2093430473482512, 0.7432479589120753] 
[0.26630892769048164, 0.2378382045434616, 0.4929051804823029, 1.1582710482995593, 1.1495360913103283, 0.7183406970884716] 
[0.2693077363798119, 0.24207639117453505, 0.5015051952947653, 1.1689153485425587, 1.1539913292469648, 0.7154783488675917] 
[0.27216993156364383, 0.2469297992436124, 0.5088624859672088, 1.1787498046414218, 1.1574328615972214, 0.7135738384387341] 
[0.27644469958936924, 0.24634049159070023, 0.5193956943119195, 1.193954976436529, 1.1671431436322308, 0.7129299420877631] 
