Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.5039769800106301, -0.5014794677049244, -0.4891260076093282, -0.527331828825625, -0.4290317742233871, -0.4280572858595193, -0.4558415045887267, -0.43682153552582875, -0.4548753864577689, -0.42512879506038265] 
[-0.5030227843711164, -0.49917527564731523, -0.47419198961106396, -0.5476819733233197, -0.355605534645073, -0.3536078472980366, -0.41633901739970125, -0.3701851032849711, -0.4168333085258736, -0.34503670547839665] 
[-0.4970773877647937, -0.49298817617848156, -0.45612576575082686, -0.5599548534624357, -0.28191921351103827, -0.2778574981858735, -0.3806122392732893, -0.30122185879457236, -0.38494327833487774, -0.26174323480318157] 
[-0.4864457886495082, -0.483006055615924, -0.43602523705305785, -0.5636294995528949, -0.21038260256579322, -0.20234666533419032, -0.3471709988498429, -0.23177620831933948, -0.35699869878549945, -0.17820953198807565] 
[-0.47172328281868503, -0.4694790704447354, -0.4149525938092114, -0.5587911611606614, -0.14326396609755832, -0.1287094888686052, -0.3142404541784851, -0.1640330793912663, -0.3299826251591836, -0.09792962252580066] 
[-0.4536528953388538, -0.45276865101211594, -0.39373869032338316, -0.546042040059426, -0.08229655470674897, -0.05836946318754131, -0.28018706418188694, -0.09999574792368578, -0.30088885597613596, -0.024144119314360862] 
[-0.4329713863510579, -0.4332916764376761, -0.37287182398961366, -0.5263229040676554, -0.028409647269850707, 0.007690411851774992, -0.24386027792576317, -0.04104960334460625, -0.26751595933343025, 0.04094184305548136] 
[-0.41030601535975975, -0.4114815010569127, -0.352505622860183, -0.500721053774362, 0.01830249535718672, 0.06899455964853649, -0.20472011314777788, 0.012207454474938505, -0.2288446957651445, 0.09651215981792595] 
[-0.3861464961959246, -0.38777237612060855, -0.3325570419969783, -0.4703323276727658, 0.058398140691402686, 0.12549916179112444, -0.1627649072497023, 0.05987422676359882, -0.18493321224033657, 0.14297338312536212] 
[-0.3608719218614612, -0.36259822758679267, -0.31283163796957403, -0.4361955721335513, 0.0928130739675153, 0.17745555627819287, -0.11836374406820979, 0.1025279328123335, -0.13655487976417233, 0.18150408157916348] 
[-0.3347962630017397, -0.3363929892202454, -0.293126062537261, -0.3992770287853284, 0.12260751699195598, 0.22527985433989026, -0.07208616052856734, 0.14100057908425512, -0.08482415474532688, 0.21359669180058674] 
[-0.3082062159795983, -0.3095851532549273, -0.27328907261580293, -0.36047346124810925, 0.14878916164967793, 0.26945556489605227, -0.024570285773151734, 0.1762044501077453, -0.030926113323024917, 0.2407310963414883] 
[-0.2813816235966827, -0.28258580408120887, -0.2532449665318599, -0.3206141906044699, 0.1722161289587013, 0.3104699426419398, 0.023564997305202638, 0.20901386392149943, 0.02404078623794651, 0.264195003053941] 
[-0.25459963809412306, -0.2557731518497122, -0.2329916954980917, -0.2804556685911005, 0.19356156600518737, 0.3487765047039238, 0.07177111215838937, 0.24019400187343842, 0.0791385530117222, 0.28501439275886037] 
[-0.22812820332528191, -0.2294775160859109, -0.21258568556411464, -0.2406703383063612, 0.21331810970182344, 0.38477601442201337, 0.11959331575813399, 0.2703658335658653, 0.13361168644571064, 0.303951693062454] 
[-0.2022148725753861, -0.20396998469710614, -0.19212221909011004, -0.20183435700649577, 0.2318240666129318, 0.4188098138077056, 0.166675202452499, 0.299997421027127, 0.18688043770276003, 0.3215391172414841] 
[-0.17707566222343898, -0.17945656156036333, -0.17171679759861302, -0.1644184020878689, 0.2492981693048979, 0.4511608419992499, 0.2127515132099631, 0.32941305063317006, 0.23852029925422763, 0.338125686223454] 
[-0.15288682506351978, -0.1560781481116252, -0.1514901562464153, -0.1287841034252345, 0.26587435624324857, 0.4820589040831091, 0.25763510727884537, 0.3588128205779456, 0.2882368502820063, 0.3539251557205826] 
[-0.12978074748905707, -0.13391555342168926, -0.13155770350788007, -0.09518680256362604, 0.2816317644567152, 0.5116878343431378, 0.3012022545536385, 0.3882968084408119, 0.3358410169198083, 0.36905819129709083] 
[-0.1078459225236644, -0.11299805572019186, -0.11202304051528428, -0.06378391367639233, 0.2966179288398901, 0.54019309314416, 0.3433787599399344, 0.4178896337404901, 0.3812270856341194, 0.3835861365586159] 
[-0.08713020190361784, -0.09331384161426205, -0.0929747011792699, -0.034647341148187544, 0.31086506066502817, 0.5676889927791616, 0.3841281054219884, 0.4475628226929699, 0.42435415450436975, 0.3975361093660122] 
[-0.06764622630081413, -0.07482081458612941, -0.07448514843925659, -0.007778148341186408, 0.32440034149769886, 0.5942651684458151, 0.42344190566354695, 0.4772536663295422, 0.4652308609995056, 0.41091840558241755] 
[-0.049377947487291254, -0.05745663632026206, -0.05661118240319059, 0.016878184865420684, 0.33725160551828537, 0.6199921500185666, 0.46133248562764817, 0.5068801716833353, 0.5039029118884975, 0.42373769021106505] 
[-0.03228735229245035, -0.04114729851889645, -0.03939512480178935, 0.0394172118222699, 0.3494498064629582, 0.6449260151857386, 0.497827195457919, 0.5363522730799035, 0.5404429165115698, 0.435999519696778] 
[-0.016320761790242323, -0.02581391623907272, -0.022866354536378097, 0.05996253446798874, 0.3610294645703671, 0.6691121678141743, 0.5329640600824141, 0.5655797737403807, 0.5749421134234816, 0.4477135781948822] 
[-0.001414334376541742, -0.01137773266395626, -0.007042939220273957, 0.07865483597401454, 0.3720280040891967, 0.6925883188964915, 0.5667884247515724, 0.5944776083056088, 0.6075036831681144, 0.4588947571206598] 
[0.012501391137928562, 0.002236483416141393, 0.008066773526265978, 0.09564305983205616, 0.38248460991834937, 0.7153867660676442, 0.5993503431171151, 0.6229690228871313, 0.6382374163512742, 0.46956293771178287] 
[0.02549792876889613, 0.015098369507737555, 0.02246266783682999, 0.11107764120193693, 0.39243899604979104, 0.7375360769189595, 0.6307025309070655, 0.6509872118088076, 0.6672555506849384, 0.47974209094491765] 
[0.037646179551406964, 0.02727092662882257, 0.03615149710640899, 0.12510556376005877, 0.4019303022345121, 0.7590622829764168, 0.6608987649815605, 0.6784758642337076, 0.6946696124262715, 0.4894591058560603] 
[0.04901454381442532, 0.03881021647023812, 0.04914565097430072, 0.13786695414466849, 0.4109962154151069, 0.7799896864092681, 0.6899926446650101, 0.7053889814395644, 0.7205881082230419, 0.49874260058767406] 
[0.05966767233594029, 0.04976555534059867, 0.06146204823523087, 0.14949291478426777, 0.4196723382349413, 0.8003413718289889, 0.7180366543092569, 0.7316902392050746, 0.7451149214129005, 0.5076218571577735] 
[0.06966572045649973, 0.060180012105778086, 0.07312115029009895, 0.1601043153211895, 0.42799178596773924, 0.820139502776736, 0.7450814783563758, 0.7573520956707662, 0.7683482768017768, 0.5161259441006891] 
[0.07906398326745273, 0.07009106634963347, 0.08414608978251431, 0.1698112982985602, 0.4359849744601275, 0.8394054684875571, 0.7711755270861994, 0.782354785047285, 0.7903801511109814, 0.5242830426607678] 
[0.08791280867140779, 0.07953132564779657, 0.09456190928715902, 0.17871329609717573, 0.44367955652441887, 0.8581599327327439, 0.7963646356825776, 0.806685291148637, 0.8112960219939838, 0.5321199643944138] 
[0.09625770459534082, 0.08852923527849699, 0.10439490474114634, 0.18689939695319607, 0.45110046654788943, 0.876422823984881, 0.8206919028980896, 0.8303363602100599, 0.8311748654076463, 0.5396618342934771] 
[0.10413957476186754, 0.09710973988787713, 0.1136720677194498, 0.1944489347877074, 0.458270038898146, 0.8942132953777271, 0.8441976391976583, 0.853305587661103, 0.8500893277934107, 0.5469319087736912] 
[0.11159503316871412, 0.10529487554533731, 0.12242061984373243, 0.20143220901462291, 0.4652081725865756, 0.9115496741362658, 0.8669193980270464, 0.8755945963349445, 0.8681060149287492, 0.5539514983621764] 
[0.11865676047583838, 0.11310428360447379, 0.13066763180234076, 0.20791126615663946, 0.4719325212808263, 0.928449413272052, 0.8888920677171617, 0.8972083121211436, 0.8852858528159249, 0.5607399681360642] 
[0.12535387594170547, 0.12055564619102037, 0.13843971881687628, 0.2139406953616678, 0.478458693511057, 0.944929053169679, 0.9101480053358363, 0.9181543357572078, 0.9016844873239469, 0.5673147932922281] 
[0.13171230667256215, 0.12766504818560023, 0.14576280401270947, 0.21956840546845677, 0.4848004525888622, 0.9610041969596538, 0.9307171973707786, 0.9384424050846281, 0.9173526985031739, 0.5736916517071845] 
[0.13775514211391124, 0.1344472732539893, 0.152661941066214, 0.2248363629163085, 0.4909699093747723, 0.9766895009968697, 0.9506274353486563, 0.9580839397448009, 0.9323368127323277, 0.5798845394644182] 
[0.14350296628838358, 0.14091604257568208, 0.1591611876922133, 0.22978127830362136, 0.4969777037197088, 0.9919986800779986, 0.9699044972967635, 0.9770916592828375, 0.9466791014018336, 0.5859058988564444] 
[0.14897416360295215, 0.14708420500806665, 0.16528352195497842, 0.23443523546296527, 0.5028331723342391, 1.0069445260073597, 0.9885723283139816, 0.9954792654792205, 0.9604181589780428, 0.5917667512531828] 
