Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.4749111911392681, -0.46741790934467076, -0.4692341619649174, -0.46921696565452586, -0.4692528342284899, -0.46917801849366625, -0.4693340713711191, -0.46900857165346266, -0.4696875086133168, -0.46827136177676976, -0.479892613539318, -0.4524609410549469, -0.475899172350203, -0.47050974192977785, -0.47384930304003126, -0.4718206975707229, -0.4737894608677573, -0.47087358894212394, -0.4759935267700513, -0.46672919807451974, -0.483182814190666, -0.45522184359772666, -0.49919297518862205, -0.439984734315045] 
[-0.44903018828132957, -0.43592461036960967, -0.4392286729845007, -0.4391535622272275, -0.43924983709440235, -0.4390625363468994, -0.43944164318501355, -0.43865848133198015, -0.4402062295569087, -0.43684640633341615, -0.45920198546082747, -0.4071506305523066, -0.45021665719405124, -0.44276779354936313, -0.44746499864157263, -0.4446247970068899, -0.447505999981039, -0.4430128967509336, -0.4512198660943956, -0.43587381971946154, -0.46398743099761686, -0.4146712927650541, -0.4949499178232019, -0.3830189018398175] 
[-0.42274618694015637, -0.4056441201810168, -0.4101376993980837, -0.40997914254312073, -0.4101494770977087, -0.4098330751510739, -0.4104704755122905, -0.4091667128322922, -0.411712887772389, -0.40611769115195767, -0.4381281365052085, -0.3645034666854543, -0.4234828620118659, -0.416433863374206, -0.4211269177409111, -0.41826778607308923, -0.42135965201690084, -0.4162525502040917, -0.4259602089803349, -0.40720009718494676, -0.4426803212315367, -0.3783504421660713, -0.4869425329004613, -0.32989202368559467] 
[-0.39644208563212113, -0.3766804382794576, -0.38209696798081777, -0.38184271817496407, -0.3820909103026956, -0.3816457610100193, -0.382546945467708, -0.3807169635557399, -0.3843207138083453, -0.37640636930107574, -0.416866252790661, -0.3248178825568764, -0.3962084547844549, -0.39120798735831264, -0.3950788009025916, -0.3926360269176781, -0.3955427035925539, -0.390429574758927, -0.4005312667124722, -0.380377813652357, -0.41971978556339634, -0.3459568711308042, -0.47521548807227926, -0.28109169173902177] 
[-0.37046994922269727, -0.34911594466954865, -0.3552206396903271, -0.35486906118250205, -0.35519128090499646, -0.3546296056058305, -0.355776447417948, -0.353457297432616, -0.3581077722767542, -0.34795847028510934, -0.39559911938342174, -0.28826103856278273, -0.36884518083139883, -0.3668600774372908, -0.36951006902905886, -0.36766245283748256, -0.3702081230622853, -0.3654189427492577, -0.37522580399957006, -0.35507064202781036, -0.3956375517002879, -0.31701211459263634, -0.46009451359688236, -0.23682723789406074] 
[-0.3451334592868681, -0.3230103142931733, -0.32959920479341204, -0.3291564257380543, -0.3295437609564448, -0.3288847349816464, -0.3302432713819937, -0.3275000530657707, -0.33312564792462807, -0.3209492946711462, -0.3744926766815565, -0.25488426962937216, -0.3417671298197908, -0.34323615435598337, -0.3445565132155196, -0.3433237484626659, -0.34546756036135906, -0.341144211442176, -0.3502831541882243, -0.33099207970658734, -0.3709498435304554, -0.2909761444232226, -0.44207959704790556, -0.19708365511227405] 
[-0.3206784411351202, -0.2984002299385357, -0.30529856398011934, -0.3047758375861594, -0.3052165848259593, -0.30448232478218135, -0.306010204601349, -0.3029232567118175, -0.3094061974670694, -0.29549184576022075, -0.3536937877764285, -0.22464407343699774, -0.3152675938109734, -0.32024986736812205, -0.3203105286399782, -0.31962873428176447, -0.3213994468284915, -0.3175721279144562, -0.3258833856236297, -0.3079279765255398, -0.34610597337770527, -0.26732853088900876, -0.4217503365609279, -0.16168448863717844] 
[-0.2972906265055342, -0.27530001775891383, -0.2823602860841129, -0.2817717558036192, -0.28225320340857835, -0.2814659006294493, -0.2831183803096005, -0.27977313415806604, -0.28696587158057635, -0.2716465400662778, -0.33332940262793703, -0.1974245838631059, -0.28956542432165816, -0.29786743964390033, -0.2968334732832616, -0.29660543514163845, -0.29805925985985954, -0.2947007067751153, -0.30215455941265873, -0.28573604512847317, -0.32146820286640604, -0.24561459764980342, -0.39969534699023634, -0.13034983015130086] 
[-0.2750988023265044, -0.253703164821991, -0.2608028973078102, -0.2601638359188384, -0.26067350557962904, -0.25985363590223837, -0.2615877767294602, -0.25806743612085237, -0.26580812557920847, -0.24943074937494936, -0.31350658186994435, -0.17305886564271294, -0.2648158249728405, -0.2760915784021554, -0.2741661896264573, -0.27429051450084196, -0.27548783760746964, -0.2725469691783625, -0.2791844670389636, -0.26433355023912086, -0.29731193523064436, -0.2254639243342361, -0.3764666761710955, -0.10274310457562161] 
