Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.5101853194296124, -0.48603640507541884, -0.526050234561591, -0.4304938112484255, -0.42540063290115065, -0.451636210138841, -0.4497148534953992, -0.42429058803459446] 
[-0.5159005459638052, -0.4687349829409161, -0.5461937935179865, -0.35902261418847237, -0.35155397098945584, -0.40262036785296507, -0.40508824717773195, -0.3442925340399583] 
[-0.5164508171834639, -0.4490126166874269, -0.5590489584093551, -0.28775554152153426, -0.2797179928763532, -0.35294260994288457, -0.36568537627450654, -0.2621624406701448] 
[-0.5114824339660061, -0.4278224290873262, -0.5637476456208773, -0.21886525270876594, -0.21072271718776256, -0.30297873568452127, -0.33002669552373487, -0.18064428329913176] 
[-0.5010190693286413, -0.4060134449929868, -0.5600267034564036, -0.15424139882518342, -0.1449301023044027, -0.2533701737378695, -0.29592003267233635, -0.10271518283343375] 
[-0.4854175228065332, -0.3842292099741795, -0.5481900599046138, -0.09524045452953445, -0.08234279203472228, -0.2047955420478001, -0.2610647733850107, -0.031021190320175696] 
[-0.4652721226691053, -0.3628669500846139, -0.5289727493782648, -0.04254830174168233, -0.022785287308238936, -0.1577466825838483, -0.22366537863431923, 0.03266152793323415] 
[-0.4413126142583615, -0.34209730955937245, -0.5033721204585823, 0.0038020869552604225, 0.03394175780124674, -0.11241615973047736, -0.18277566152545716, 0.08767516947198241] 
[-0.41432641733182096, -0.32192369487452405, -0.4725049531840758, 0.04428131637813723, 0.08798580323365053, -0.06871934080062389, -0.13828974808170194, 0.1343634255650758] 
[-0.3851099086721852, -0.30225216995021087, -0.4375137284764419, 0.07965498621291092, 0.13943561887221462, -0.026396329544072387, -0.09070398671276053, 0.17372867152552102] 
[-0.3544372738739286, -0.28295030719444275, -0.3995133041830681, 0.11078867199309134, 0.18834748353152864, 0.014875342977491907, -0.040828147752923226, 0.2070590741242856] 
[-0.3230351461951485, -0.2638868083018982, -0.3595587247013958, 0.1385070682742538, 0.23477497809860426, 0.055397388779562996, 0.010443518502716596, 0.23564639825502415] 
[-0.2915584107466575, -0.24495340904481838, -0.31862040641029754, 0.16351481417079367, 0.2787888243987302, 0.09540574687132883, 0.06227234979947389, 0.26062333236007323] 
[-0.26056866153158476, -0.22607421362218272, -0.2775620808544666, 0.18636779918388208, 0.32048470358703873, 0.13505640286543538, 0.11394157443476606, 0.2828983120669393] 
