Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.4972357810361066, -0.5269154135978517, -0.42744425108253414, -0.4316757947751705, -0.45866356282894355, -0.42670920238441323] 
[-0.4883703377273986, -0.5456280115725565, -0.3518686153385851, -0.3582680804352012, -0.42584881470242575, -0.3472951365343729] 
[-0.4741528170358502, -0.5553797254500941, -0.27535583365836114, -0.2807858187143627, -0.4003948803064133, -0.26347134579657794] 
[-0.4558722035190657, -0.5560503769187718, -0.20039725449390805, -0.20116794213044728, -0.379619203254163, -0.17821498998373098] 
[-0.43512965978877266, -0.5481586168493126, -0.12954191370524443, -0.12192443986740832, -0.35986062542174424, -0.09537710576522693] 
[-0.41348162043438147, -0.5327255027518134, -0.06490640780799292, -0.04552258663391613, -0.33749954429034873, -0.018733859461224564] 
[-0.3920969786102956, -0.511034091403069, -0.007770938757586263, 0.02616637971572812, -0.3099452151788329, 0.04903121363868605] 
[-0.3715888319358686, -0.4843877056784553, 0.041537369972311826, 0.09209029996415308, -0.2760545319037297, 0.1068132430987413] 
[-0.3520616949155968, -0.45395752004613316, 0.08346881050529606, 0.15191601773648356, -0.23592451703218098, 0.15490072094555296] 
[-0.3332860846906708, -0.42073443668333127, 0.11893990040005287, 0.20579857258174888, -0.190405298615589, 0.19444397798067437] 
[-0.3148875342978905, -0.38554533788584616, 0.14904420588102124, 0.25417571912186593, -0.14066179948339705, 0.22693992596238116] 
[-0.29648729865387485, -0.3490899089730374, 0.17485532095464973, 0.2976331166617526, -0.08790025572136945, 0.2538895630434409] 
[-0.2777830248763489, -0.3119735568486327, 0.1973215017303806, 0.33682397883952675, -0.03323515267256207, 0.2766231996749858] 
[-0.2585815672438526, -0.27472865241780975, 0.21722518200536856, 0.372418029948022, 0.02236111496452091, 0.29623650451046935] 
[-0.23880062514833508, -0.23782460379330686, 0.23518077198689888, 0.4050646419009003, 0.07806922221167081, 0.3135866132532973] 
[-0.218453006496926, -0.2016700717493912, 0.2516520299340741, 0.43536463330056285, 0.1332177962803801, 0.32931634709866575] 
[-0.19762325320048818, -0.16661103165305352, 0.2669775712841812, 0.4638499532050026, 0.18727229188779973, 0.3438892318073736] 
[-0.17644295915105362, -0.13292785633672927, 0.28139796095097547, 0.49097155970846007, 0.23982155394551594, 0.3576265127988943] 
